Fecha,Año,Mes,Dia,Trimestre,Dia_semana,semana,dia_año,ingreso neto
2018-01-12,2018,1,12,,6,2,12,125577823
2018-01-13,2018,1,13,,7,2,13,28566592
2018-01-14,2018,1,14,,1,3,14,1338910
2018-01-15,2018,1,15,,2,3,15,192521439
2018-01-16,2018,1,16,,3,3,16,669592203
2018-01-17,2018,1,17,,4,3,17,677677457
2018-01-18,2018,1,18,,5,3,18,43744654
2018-01-19,2018,1,19,,6,3,19,40438551
2018-01-20,2018,1,20,,7,3,20,7016760
2018-01-21,2018,1,21,,1,4,21,1425767
2018-01-22,2018,1,22,,2,4,22,30135521
2018-01-23,2018,1,23,,3,4,23,11975653
2018-01-24,2018,1,24,,4,4,24,12496733
2018-01-25,2018,1,25,,5,4,25,8737572
2018-01-26,2018,1,26,,6,4,26,23038285
2018-01-27,2018,1,27,,7,4,27,4219234
2018-01-28,2018,1,28,,1,5,28,264438
2018-01-29,2018,1,29,,2,5,29,11319207
2018-01-30,2018,1,30,,3,5,30,15297638
2018-01-31,2018,1,31,,4,5,31,46352478
2018-02-01,2018,2,1,,5,5,1,6630066
2018-02-02,2018,2,2,,6,5,2,12070917
2018-02-03,2018,2,3,,7,5,3,2223797
2018-02-04,2018,2,4,,1,6,4,155878
2018-02-05,2018,2,5,,2,6,5,9437810
2018-02-06,2018,2,6,,3,6,6,16556133
2018-02-07,2018,2,7,,4,6,7,21412333
2018-02-08,2018,2,8,,5,6,8,27596013
2018-02-09,2018,2,9,,6,6,9,41265862
2018-02-10,2018,2,10,,7,6,10,16220019
2018-02-11,2018,2,11,,1,7,11,826322
2018-02-12,2018,2,12,,2,7,12,58527451
2018-02-13,2018,2,13,,3,7,13,99352210
2018-02-14,2018,2,14,,4,7,14,122243529
2018-02-15,2018,2,15,,5,7,15,198035032
2018-02-16,2018,2,16,,6,7,16,359199581
2018-02-17,2018,2,17,,7,7,17,76350252
2018-02-18,2018,2,18,,1,8,18,5675659
2018-02-19,2018,2,19,,2,8,19,614732111
2018-02-20,2018,2,20,,3,8,20,337236255
2018-02-21,2018,2,21,,4,8,21,14555496
2018-02-22,2018,2,22,,5,8,22,12445618
2018-02-23,2018,2,23,,6,8,23,16488153
2018-02-24,2018,2,24,,7,8,24,3754181
2018-02-25,2018,2,25,,1,9,25,253557
2018-02-26,2018,2,26,,2,9,26,14366700
2018-02-27,2018,2,27,,3,9,27,12758610
2018-02-28,2018,2,28,,4,9,28,35887669
2018-03-01,2018,3,1,,5,9,1,10713674
2018-03-02,2018,3,2,,6,9,2,15344142
2018-03-03,2018,3,3,,7,9,3,2773928
2018-03-04,2018,3,4,,1,10,4,465673
2018-03-05,2018,3,5,,2,10,5,8228521
2018-03-06,2018,3,6,,3,10,6,10664464
2018-03-07,2018,3,7,,4,10,7,20863908
2018-03-08,2018,3,8,,5,10,8,37730143
2018-03-09,2018,3,9,,6,10,9,52669482
2018-03-10,2018,3,10,,7,10,10,12991954
2018-03-11,2018,3,11,,1,11,11,688890
2018-03-12,2018,3,12,,2,11,12,52256706
2018-03-13,2018,3,13,,3,11,13,71410565
2018-03-14,2018,3,14,,4,11,14,136509101
2018-03-15,2018,3,15,,5,11,15,188975626
2018-03-16,2018,3,16,,6,11,16,387105416
2018-03-17,2018,3,17,,7,11,17,74580836
2018-03-18,2018,3,18,,1,12,18,4263530
2018-03-19,2018,3,19,,2,12,19,915063026
2018-03-20,2018,3,20,,3,12,20,45249926
2018-03-21,2018,3,21,,4,12,21,26339890
2018-03-22,2018,3,22,,5,12,22,17158751
2018-03-23,2018,3,23,,6,12,23,18654474
2018-03-24,2018,3,24,,7,12,24,7871245
2018-03-25,2018,3,25,,1,13,25,495371
2018-03-26,2018,3,26,,2,13,26,9804879
2018-03-27,2018,3,27,,3,13,27,14597445
2018-03-28,2018,3,28,,4,13,28,19292132
2018-03-29,2018,3,29,,5,13,29,452093
2018-03-30,2018,3,30,,6,13,30,183156
2018-03-31,2018,3,31,,7,13,31,3300975
2018-04-01,2018,4,1,,1,14,1,181616
2018-04-02,2018,4,2,,2,14,2,5223915
2018-04-03,2018,4,3,,3,14,3,10617564
2018-04-04,2018,4,4,,4,14,4,5666199
2018-04-05,2018,4,5,,5,14,5,21967916
2018-04-06,2018,4,6,,6,14,6,35659338
2018-04-07,2018,4,7,,7,14,7,6968748
2018-04-08,2018,4,8,,1,15,8,322776
2018-04-09,2018,4,9,,2,15,9,24168909
2018-04-10,2018,4,10,,3,15,10,32761735
2018-04-11,2018,4,11,,4,15,11,72028598
2018-04-12,2018,4,12,,5,15,12,102793239
2018-04-13,2018,4,13,,6,15,13,571932573
2018-04-14,2018,4,14,,7,15,14,31245837
2018-04-15,2018,4,15,,1,16,15,3295273
2018-04-16,2018,4,16,,2,16,16,315744932
2018-04-17,2018,4,17,,3,16,17,729168674
2018-04-18,2018,4,18,,4,16,18,118995036
2018-04-19,2018,4,19,,5,16,19,13558072
2018-04-20,2018,4,20,,6,16,20,14059762
2018-04-21,2018,4,21,,7,16,21,10799002
2018-04-22,2018,4,22,,1,17,22,266138
2018-04-23,2018,4,23,,2,17,23,5355045
2018-04-24,2018,4,24,,3,17,24,16172183
2018-04-25,2018,4,25,,4,17,25,10127392
2018-04-26,2018,4,26,,5,17,26,5769228
2018-04-27,2018,4,27,,6,17,27,13831966
2018-04-28,2018,4,28,,7,17,28,10042083
2018-04-29,2018,4,29,,1,18,29,151841
2018-04-30,2018,4,30,,2,18,30,23045460
2018-05-01,2018,5,1,,3,18,1,1213132
2018-05-02,2018,5,2,,4,18,2,7647789
2018-05-03,2018,5,3,,5,18,3,7948759
2018-05-04,2018,5,4,,6,18,4,17510714
2018-05-05,2018,5,5,,7,18,5,4557501
2018-05-06,2018,5,6,,1,19,6,444615
2018-05-07,2018,5,7,,2,19,7,14232163
2018-05-08,2018,5,8,,3,19,8,32449505
2018-05-09,2018,5,9,,4,19,9,29696053
2018-05-10,2018,5,10,,5,19,10,375267778
2018-05-11,2018,5,11,,6,19,11,86783084
2018-05-12,2018,5,12,,7,19,12,11380139
2018-05-13,2018,5,13,,1,20,13,1020721
2018-05-14,2018,5,14,,2,20,14,142429228
2018-05-15,2018,5,15,,3,20,15,210999729
2018-05-16,2018,5,16,,4,20,16,400819664
2018-05-17,2018,5,17,,5,20,17,555602066
2018-05-18,2018,5,18,,6,20,18,48376576
2018-05-19,2018,5,19,,7,20,19,14780028
2018-05-20,2018,5,20,,1,21,20,215820
2018-05-21,2018,5,21,,2,21,21,20501329
2018-05-22,2018,5,22,,3,21,22,15851197
2018-05-23,2018,5,23,,4,21,23,28222989
2018-05-24,2018,5,24,,5,21,24,10217941
2018-05-25,2018,5,25,,6,21,25,17745494
2018-05-26,2018,5,26,,7,21,26,4470262
2018-05-27,2018,5,27,,1,22,27,86937
2018-05-28,2018,5,28,,2,22,28,7629585
2018-05-29,2018,5,29,,3,22,29,15360883
2018-05-30,2018,5,30,,4,22,30,13977673
2018-05-31,2018,5,31,,5,22,31,23231122
2018-06-01,2018,6,1,,6,22,1,6536730
2018-06-02,2018,6,2,,7,22,2,2746097
2018-06-03,2018,6,3,,1,23,3,101097
2018-06-04,2018,6,4,,2,23,4,3499403
2018-06-05,2018,6,5,,3,23,5,2706830
2018-06-06,2018,6,6,,4,23,6,5643791
2018-06-07,2018,6,7,,5,23,7,28464145
2018-06-08,2018,6,8,,6,23,8,25622956
2018-06-09,2018,6,9,,7,23,9,4295037
2018-06-10,2018,6,10,,1,24,10,431869
2018-06-11,2018,6,11,,2,24,11,21638324
2018-06-12,2018,6,12,,3,24,12,93444097
2018-06-13,2018,6,13,,4,24,13,481435973
2018-06-14,2018,6,14,,5,24,14,8890807
2018-06-15,2018,6,15,,6,24,15,293551928
2018-06-16,2018,6,16,,7,24,16,31090437
2018-06-17,2018,6,17,,1,25,17,7366082
2018-06-18,2018,6,18,,2,25,18,686431733
2018-06-19,2018,6,19,,3,25,19,66702608
2018-06-20,2018,6,20,,4,25,20,35225322
2018-06-21,2018,6,21,,5,25,21,29624287
2018-06-22,2018,6,22,,6,25,22,15948933
2018-06-23,2018,6,23,,7,25,23,2736970
2018-06-24,2018,6,24,,1,26,24,79552
2018-06-25,2018,6,25,,2,26,25,17316190
2018-06-26,2018,6,26,,3,26,26,18452929
2018-06-27,2018,6,27,,4,26,27,26489621
2018-06-28,2018,6,28,,5,26,28,12430014
2018-06-29,2018,6,29,,6,26,29,23199108
2018-06-30,2018,6,30,,7,26,30,16191873
2018-07-01,2018,7,1,,1,27,1,675647
2018-07-02,2018,7,2,,2,27,2,10269110
2018-07-03,2018,7,3,,3,27,3,8462280
2018-07-04,2018,7,4,,4,27,4,5496089
2018-07-05,2018,7,5,,5,27,5,20306149
2018-07-06,2018,7,6,,6,27,6,23978310
2018-07-07,2018,7,7,,7,27,7,7194183
2018-07-08,2018,7,8,,1,28,8,142577
2018-07-09,2018,7,9,,2,28,9,353686462
2018-07-10,2018,7,10,,3,28,10,43284842
2018-07-11,2018,7,11,,4,28,11,101737758
2018-07-12,2018,7,12,,5,28,12,140757686
2018-07-13,2018,7,13,,6,28,13,31146251
2018-07-14,2018,7,14,,7,28,14,15818720
2018-07-15,2018,7,15,,1,29,15,1176836
2018-07-16,2018,7,16,,2,29,16,335602356
2018-07-17,2018,7,17,,3,29,17,617461865
2018-07-18,2018,7,18,,4,29,18,81172441
2018-07-19,2018,7,19,,5,29,19,2756470
2018-07-20,2018,7,20,,6,29,20,52168490
2018-07-21,2018,7,21,,7,29,21,6835026
2018-07-22,2018,7,22,,1,30,22,494852
2018-07-23,2018,7,23,,2,30,23,25358833
2018-07-24,2018,7,24,,3,30,24,16006517
2018-07-25,2018,7,25,,4,30,25,14178419
2018-07-26,2018,7,26,,5,30,26,14485064
2018-07-27,2018,7,27,,6,30,27,19070363
2018-07-28,2018,7,28,,7,30,28,2556040
2018-07-29,2018,7,29,,1,31,29,227030
2018-07-30,2018,7,30,,2,31,30,29209970
2018-07-31,2018,7,31,,3,31,31,27402814
2018-08-01,2018,8,1,,4,31,1,2939431
2018-08-02,2018,8,2,,5,31,2,7835973
2018-08-03,2018,8,3,,6,31,3,8921026
2018-08-04,2018,8,4,,7,31,4,4913919
2018-08-05,2018,8,5,,1,32,5,143029
2018-08-06,2018,8,6,,2,32,6,18755236
2018-08-07,2018,8,7,,3,32,7,18474481
2018-08-08,2018,8,8,,4,32,8,29702730
2018-08-09,2018,8,9,,5,32,9,367372321
2018-08-10,2018,8,10,,6,32,10,25884555
2018-08-11,2018,8,11,,7,32,11,9068352
2018-08-12,2018,8,12,,1,33,12,323223
2018-08-13,2018,8,13,,2,33,13,55133880
2018-08-14,2018,8,14,,3,33,14,173540629
2018-08-15,2018,8,15,,4,33,15,216376540
2018-08-16,2018,8,16,,5,33,16,309535899
2018-08-17,2018,8,17,,6,33,17,502652994
2018-08-18,2018,8,18,,7,33,18,29437014
2018-08-19,2018,8,19,,1,34,19,1662164
2018-08-20,2018,8,20,,2,34,20,42333910
2018-08-21,2018,8,21,,3,34,21,23585524
2018-08-22,2018,8,22,,4,34,22,24372839
2018-08-23,2018,8,23,,5,34,23,17349364
2018-08-24,2018,8,24,,6,34,24,15399423
2018-08-25,2018,8,25,,7,34,25,4327900
2018-08-26,2018,8,26,,1,35,26,98892
2018-08-27,2018,8,27,,2,35,27,16036426
2018-08-28,2018,8,28,,3,35,28,7875268
2018-08-29,2018,8,29,,4,35,29,13034825
2018-08-30,2018,8,30,,5,35,30,17818230
2018-08-31,2018,8,31,,6,35,31,28150973
2018-09-01,2018,9,1,,7,35,1,5604285
2018-09-02,2018,9,2,,1,36,2,219338
2018-09-03,2018,9,3,,2,36,3,5596252
2018-09-04,2018,9,4,,3,36,4,10905172
2018-09-05,2018,9,5,,4,36,5,7343647
2018-09-06,2018,9,6,,5,36,6,20923211
2018-09-07,2018,9,7,,6,36,7,4326219
2018-09-08,2018,9,8,,7,36,8,9149748
2018-09-09,2018,9,9,,1,37,9,368392
2018-09-10,2018,9,10,,2,37,10,38386410
2018-09-11,2018,9,11,,3,37,11,59670141
2018-09-12,2018,9,12,,4,37,12,132041085
2018-09-13,2018,9,13,,5,37,13,488442604
2018-09-14,2018,9,14,,6,37,14,7981727
2018-09-15,2018,9,15,,7,37,15,1025556
2018-09-16,2018,9,16,,1,38,16,1128560
2018-09-17,2018,9,17,,2,38,17,210886126
2018-09-18,2018,9,18,,3,38,18,297564623
2018-09-19,2018,9,19,,4,38,19,432311612
2018-09-20,2018,9,20,,5,38,20,44714483
2018-09-21,2018,9,21,,6,38,21,26934417
2018-09-22,2018,9,22,,7,38,22,9529587
2018-09-23,2018,9,23,,1,39,23,330776
2018-09-24,2018,9,24,,2,39,24,12073651
2018-09-25,2018,9,25,,3,39,25,16361680
2018-09-26,2018,9,26,,4,39,26,27497195
2018-09-27,2018,9,27,,5,39,27,16153810
2018-09-28,2018,9,28,,6,39,28,31984655
2018-09-29,2018,9,29,,7,39,29,12798194
2018-09-30,2018,9,30,,1,40,30,1661937
2018-10-01,2018,10,1,,2,40,1,10765760
2018-10-02,2018,10,2,,3,40,2,9714826
2018-10-03,2018,10,3,,4,40,3,6955892
2018-10-04,2018,10,4,,5,40,4,16191563
2018-10-05,2018,10,5,,6,40,5,22947758
2018-10-06,2018,10,6,,7,40,6,3730015
2018-10-07,2018,10,7,,1,41,7,329649
2018-10-08,2018,10,8,,2,41,8,35892908
2018-10-09,2018,10,9,,3,41,9,37092198
2018-10-10,2018,10,10,,4,41,10,367586440
2018-10-11,2018,10,11,,5,41,11,94757824
2018-10-12,2018,10,12,,6,41,12,130033214
2018-10-13,2018,10,13,,7,41,13,13286226
2018-10-14,2018,10,14,,1,42,14,913426
2018-10-15,2018,10,15,,2,42,15,135626755
2018-10-16,2018,10,16,,3,42,16,324120594
2018-10-17,2018,10,17,,4,42,17,517092037
2018-10-18,2018,10,18,,5,42,18,52308180
2018-10-19,2018,10,19,,6,42,19,29320018
2018-10-20,2018,10,20,,7,42,20,11981944
2018-10-21,2018,10,21,,1,43,21,116913
2018-10-22,2018,10,22,,2,43,22,23845838
2018-10-23,2018,10,23,,3,43,23,31477981
2018-10-24,2018,10,24,,4,43,24,12681497
2018-10-25,2018,10,25,,5,43,25,10565074
2018-10-26,2018,10,26,,6,43,26,25459316
2018-10-27,2018,10,27,,7,43,27,5732439
2018-10-28,2018,10,28,,1,44,28,106507
2018-10-29,2018,10,29,,2,44,29,15576062
2018-10-30,2018,10,30,,3,44,30,15006372
2018-10-31,2018,10,31,,4,44,31,35537567
2018-11-01,2018,11,1,,5,44,1,16849172
2018-11-02,2018,11,2,,6,44,2,3519616
2018-11-03,2018,11,3,,7,44,3,1528052
2018-11-04,2018,11,4,,1,45,4,159655
2018-11-05,2018,11,5,,2,45,5,9277800
2018-11-06,2018,11,6,,3,45,6,16267943
2018-11-07,2018,11,7,,4,45,7,18237221
2018-11-08,2018,11,8,,5,45,8,22904263
2018-11-09,2018,11,9,,6,45,9,41576869
2018-11-10,2018,11,10,,7,45,10,6365074
2018-11-11,2018,11,11,,1,46,11,620281
2018-11-12,2018,11,12,,2,46,12,359107511
2018-11-13,2018,11,13,,3,46,13,63495818
2018-11-14,2018,11,14,,4,46,14,149460614
2018-11-15,2018,11,15,,5,46,15,201668740
2018-11-16,2018,11,16,,6,46,16,243976361
2018-11-17,2018,11,17,,7,46,17,46095507
2018-11-18,2018,11,18,,1,47,18,2500001
2018-11-19,2018,11,19,,2,47,19,487598297
2018-11-20,2018,11,20,,3,47,20,67022539
2018-11-21,2018,11,21,,4,47,21,28442562
2018-11-22,2018,11,22,,5,47,22,14367043
2018-11-23,2018,11,23,,6,47,23,21736200
2018-11-24,2018,11,24,,7,47,24,5619880
2018-11-25,2018,11,25,,1,48,25,331180
2018-11-26,2018,11,26,,2,48,26,37300125
2018-11-27,2018,11,27,,3,48,27,11740790
2018-11-28,2018,11,28,,4,48,28,12580275
2018-11-29,2018,11,29,,5,48,29,16120975
2018-11-30,2018,11,30,,6,48,30,29907044
2018-12-01,2018,12,1,,7,48,1,4749788
2018-12-02,2018,12,2,,1,49,2,298995
2018-12-03,2018,12,3,,2,49,3,11295865
2018-12-04,2018,12,4,,3,49,4,9033207
2018-12-05,2018,12,5,,4,49,5,9105902
2018-12-06,2018,12,6,,5,49,6,15639526
2018-12-07,2018,12,7,,6,49,7,12645496
2018-12-08,2018,12,8,,7,49,8,404280
2018-12-09,2018,12,9,,1,50,9,366591
2018-12-10,2018,12,10,,2,50,10,27283278
2018-12-11,2018,12,11,,3,50,11,47183447
2018-12-12,2018,12,12,,4,50,12,406026313
2018-12-13,2018,12,13,,5,50,13,166934779
2018-12-14,2018,12,14,,6,50,14,304027312
2018-12-15,2018,12,15,,7,50,15,56453089
2018-12-16,2018,12,16,,1,51,16,2832917
2018-12-17,2018,12,17,,2,51,17,585023789
2018-12-18,2018,12,18,,3,51,18,90435293
2018-12-19,2018,12,19,,4,51,19,33512844
2018-12-20,2018,12,20,,5,51,20,23274668
2018-12-21,2018,12,21,,6,51,21,36262901
2018-12-22,2018,12,22,,7,51,22,8346205
2018-12-23,2018,12,23,,1,52,23,2431942
2018-12-24,2018,12,24,,2,52,24,9042582
2018-12-25,2018,12,25,,3,52,25,158601
2018-12-26,2018,12,26,,4,52,26,16356985
2018-12-27,2018,12,27,,5,52,27,16437689
2018-12-28,2018,12,28,,6,52,28,57506008
2018-12-29,2018,12,29,,7,52,29,10816744
2018-12-30,2018,12,30,,1,53,30,1917143
2018-12-31,2018,12,31,,2,53,31,1310352
2019-01-01,2019,1,1,,3,1,1,413631
2019-01-02,2019,1,2,,4,1,2,11914781
2019-01-03,2019,1,3,,5,1,3,7888633
2019-01-04,2019,1,4,,6,1,4,10832917
2019-01-05,2019,1,5,,7,1,5,5030083
2019-01-06,2019,1,6,,1,2,6,382367
2019-01-07,2019,1,7,,2,2,7,14890131
2019-01-08,2019,1,8,,3,2,8,17473442
2019-01-09,2019,1,9,,4,2,9,43567538
2019-01-10,2019,1,10,,5,2,10,40155233
2019-01-11,2019,1,11,,6,2,11,120493378
2019-01-12,2019,1,12,,7,2,12,12551089
2019-01-13,2019,1,13,,1,3,13,5796298
2019-01-14,2019,1,14,,2,3,14,134278408
2019-01-15,2019,1,15,,3,3,15,225215606
2019-01-16,2019,1,16,,4,3,16,290379977
2019-01-17,2019,1,17,,5,3,17,840781199
2019-01-18,2019,1,18,,6,3,18,62573719
2019-01-19,2019,1,19,,7,3,19,8046942
2019-01-20,2019,1,20,,1,4,20,410513
2019-01-21,2019,1,21,,2,4,21,25728855
2019-01-22,2019,1,22,,3,4,22,22438862
2019-01-23,2019,1,23,,4,4,23,23315440
2019-01-24,2019,1,24,,5,4,24,26633597
2019-01-25,2019,1,25,,6,4,25,20173608
2019-01-26,2019,1,26,,7,4,26,3920825
2019-01-27,2019,1,27,,1,5,27,90064
2019-01-28,2019,1,28,,2,5,28,14696348
2019-01-29,2019,1,29,,3,5,29,12053881
2019-01-30,2019,1,30,,4,5,30,24280791
2019-01-31,2019,1,31,,5,5,31,26668800
2019-02-01,2019,2,1,,6,5,1,25844691
2019-02-02,2019,2,2,,7,5,2,931238
2019-02-03,2019,2,3,,1,6,3,53703
2019-02-04,2019,2,4,,2,6,4,8193035
2019-02-05,2019,2,5,,3,6,5,7865841
2019-02-06,2019,2,6,,4,6,6,11903478
2019-02-07,2019,2,7,,5,6,7,29843970
2019-02-08,2019,2,8,,6,6,8,40109332
2019-02-09,2019,2,9,,7,6,9,5794545
2019-02-10,2019,2,10,,1,7,10,252569
2019-02-11,2019,2,11,,2,7,11,54493368
2019-02-12,2019,2,12,,3,7,12,68000413
2019-02-13,2019,2,13,,4,7,13,74640597
2019-02-14,2019,2,14,,5,7,14,141916716
2019-02-15,2019,2,15,,6,7,15,621818471
2019-02-16,2019,2,16,,7,7,16,37670466
2019-02-17,2019,2,17,,1,8,17,932325
2019-02-18,2019,2,18,,2,8,18,598326596
2019-02-19,2019,2,19,,3,8,19,88222181
2019-02-20,2019,2,20,,4,8,20,26756859
2019-02-21,2019,2,21,,5,8,21,19537633
2019-02-22,2019,2,22,,6,8,22,21338333
2019-02-23,2019,2,23,,7,8,23,4982008
2019-02-24,2019,2,24,,1,9,24,123007
2019-02-25,2019,2,25,,2,9,25,18865643
2019-02-26,2019,2,26,,3,9,26,25628063
2019-02-27,2019,2,27,,4,9,27,24610281
2019-02-28,2019,2,28,,5,9,28,42985466
2019-03-01,2019,3,1,,6,9,1,24355710
2019-03-02,2019,3,2,,7,9,2,7659179
2019-03-03,2019,3,3,,1,10,3,205716
2019-03-04,2019,3,4,,2,10,4,9710655
2019-03-05,2019,3,5,,3,10,5,6376894
2019-03-06,2019,3,6,,4,10,6,13162406
2019-03-07,2019,3,7,,5,10,7,20515804
2019-03-08,2019,3,8,,6,10,8,42447112
2019-03-09,2019,3,9,,7,10,9,7552179
2019-03-10,2019,3,10,,1,11,10,682500
2019-03-11,2019,3,11,,2,11,11,37923588
2019-03-12,2019,3,12,,3,11,12,89479532
2019-03-13,2019,3,13,,4,11,13,78954207
2019-03-14,2019,3,14,,5,11,14,162825376
2019-03-15,2019,3,15,,6,11,15,462291681
2019-03-16,2019,3,16,,7,11,16,32746882
2019-03-17,2019,3,17,,1,12,17,1119264
2019-03-18,2019,3,18,,2,12,18,659836005
2019-03-19,2019,3,19,,3,12,19,393094659
2019-03-20,2019,3,20,,4,12,20,47074419
2019-03-21,2019,3,21,,5,12,21,23108593
2019-03-22,2019,3,22,,6,12,22,36987404
2019-03-23,2019,3,23,,7,12,23,5402045
2019-03-24,2019,3,24,,1,13,24,93795
2019-03-25,2019,3,25,,2,13,25,36122935
2019-03-26,2019,3,26,,3,13,26,10584163
2019-03-27,2019,3,27,,4,13,27,14905491
2019-03-28,2019,3,28,,5,13,28,12306218
2019-03-29,2019,3,29,,6,13,29,41116723
2019-03-30,2019,3,30,,7,13,30,13633551
2019-03-31,2019,3,31,,1,14,31,2653133
2019-04-01,2019,4,1,,2,14,1,7840684
2019-04-02,2019,4,2,,3,14,2,12778194
2019-04-03,2019,4,3,,4,14,3,7559535
2019-04-04,2019,4,4,,5,14,4,14865269
2019-04-05,2019,4,5,,6,14,5,25396244
2019-04-06,2019,4,6,,7,14,6,6526591
2019-04-07,2019,4,7,,1,15,7,222191
2019-04-08,2019,4,8,,2,15,8,38652654
2019-04-09,2019,4,9,,3,15,9,61338406
2019-04-10,2019,4,10,,4,15,10,477370962
2019-04-11,2019,4,11,,5,15,11,175930497
2019-04-12,2019,4,12,,6,15,12,362439510
2019-04-13,2019,4,13,,7,15,13,61065488
2019-04-14,2019,4,14,,1,16,14,162873
2019-04-15,2019,4,15,,2,16,15,269630213
2019-04-16,2019,4,16,,3,16,16,382678666
2019-04-17,2019,4,17,,4,16,17,213537090
2019-04-18,2019,4,18,,5,16,18,2713255
2019-04-19,2019,4,19,,6,16,19,388686
2019-04-20,2019,4,20,,7,16,20,366613
2019-04-21,2019,4,21,,1,17,21,356555
2019-04-22,2019,4,22,,2,17,22,49204895
2019-04-23,2019,4,23,,3,17,23,32514950
2019-04-24,2019,4,24,,4,17,24,34420912
2019-04-25,2019,4,25,,5,17,25,18077413
2019-04-26,2019,4,26,,6,17,26,33944935
2019-04-27,2019,4,27,,7,17,27,5121955
2019-04-28,2019,4,28,,1,18,28,112378
2019-04-29,2019,4,29,,2,18,29,24449269
2019-04-30,2019,4,30,,3,18,30,49737108
2019-05-01,2019,5,1,,4,18,1,870734
2019-05-02,2019,5,2,,5,18,2,8752218
2019-05-03,2019,5,3,,6,18,3,13351345
2019-05-04,2019,5,4,,7,18,4,3617971
2019-05-05,2019,5,5,,1,19,5,116638
2019-05-06,2019,5,6,,2,19,6,14360753
2019-05-07,2019,5,7,,3,19,7,21835280
2019-05-08,2019,5,8,,4,19,8,34680365
2019-05-09,2019,5,9,,5,19,9,39808626
2019-05-10,2019,5,10,,6,19,10,86672031
2019-05-11,2019,5,11,,7,19,11,13311020
2019-05-12,2019,5,12,,1,20,12,262408
2019-05-13,2019,5,13,,2,20,13,91204940
2019-05-14,2019,5,14,,3,20,14,152393431
2019-05-15,2019,5,15,,4,20,15,210214823
2019-05-16,2019,5,16,,5,20,16,402311818
2019-05-17,2019,5,17,,6,20,17,942088969
2019-05-18,2019,5,18,,7,20,18,13468735
2019-05-19,2019,5,19,,1,21,19,816462
2019-05-20,2019,5,20,,2,21,20,43996898
2019-05-21,2019,5,21,,3,21,21,27601302
2019-05-22,2019,5,22,,4,21,22,45658332
2019-05-23,2019,5,23,,5,21,23,11061529
2019-05-24,2019,5,24,,6,21,24,33984564
2019-05-25,2019,5,25,,7,21,25,5733087
2019-05-26,2019,5,26,,1,22,26,197072
2019-05-27,2019,5,27,,2,22,27,20028159
2019-05-28,2019,5,28,,3,22,28,14377948
2019-05-29,2019,5,29,,4,22,29,21865686
2019-05-30,2019,5,30,,5,22,30,7976850
2019-05-31,2019,5,31,,6,22,31,59095634
2019-06-01,2019,6,1,,7,22,1,3566019
2019-06-02,2019,6,2,,1,23,2,198022
2019-06-03,2019,6,3,,2,23,3,15953422
2019-06-04,2019,6,4,,3,23,4,6756523
2019-06-05,2019,6,5,,4,23,5,7132231
2019-06-06,2019,6,6,,5,23,6,26576641
2019-06-07,2019,6,7,,6,23,7,30057300
2019-06-08,2019,6,8,,7,23,8,4912984
2019-06-09,2019,6,9,,1,24,9,407075
2019-06-10,2019,6,10,,2,24,10,32953070
2019-06-11,2019,6,11,,3,24,11,66921203
2019-06-12,2019,6,12,,4,24,12,83955952
2019-06-13,2019,6,13,,5,24,13,179422727
2019-06-14,2019,6,14,,6,24,14,351258836
2019-06-15,2019,6,15,,7,24,15,33163565
2019-06-16,2019,6,16,,1,25,16,880976
2019-06-17,2019,6,17,,2,25,17,367180284
2019-06-18,2019,6,18,,3,25,18,868335299
2019-06-19,2019,6,19,,4,25,19,57363742
2019-06-20,2019,6,20,,5,25,20,26904409
2019-06-21,2019,6,21,,6,25,21,27590063
2019-06-22,2019,6,22,,7,25,22,8638641
2019-06-23,2019,6,23,,1,26,23,250709
2019-06-24,2019,6,24,,2,26,24,16931672
2019-06-25,2019,6,25,,3,26,25,20829697
2019-06-26,2019,6,26,,4,26,26,19728193
2019-06-27,2019,6,27,,5,26,27,19156997
2019-06-28,2019,6,28,,6,26,28,37741561
2019-06-29,2019,6,29,,7,26,29,11729025
2019-06-30,2019,6,30,,1,27,30,704165
2019-07-01,2019,7,1,,2,27,1,16269215
2019-07-02,2019,7,2,,3,27,2,15168200
2019-07-03,2019,7,3,,4,27,3,18557560
2019-07-04,2019,7,4,,5,27,4,15929003
2019-07-05,2019,7,5,,6,27,5,48347146
2019-07-06,2019,7,6,,7,27,6,5116597
2019-07-07,2019,7,7,,1,28,7,216271
2019-07-08,2019,7,8,,2,28,8,42907642
2019-07-09,2019,7,9,,3,28,9,50839029
2019-07-10,2019,7,10,,4,28,10,58980298
2019-07-11,2019,7,11,,5,28,11,99234890
2019-07-12,2019,7,12,,6,28,12,187066731
2019-07-13,2019,7,13,,7,28,13,16262472
2019-07-14,2019,7,14,,1,29,14,976610
2019-07-15,2019,7,15,,2,29,15,183706832
2019-07-16,2019,7,16,,3,29,16,204692359
2019-07-17,2019,7,17,,4,29,17,363430442
2019-07-18,2019,7,18,,5,29,18,432665832
2019-07-19,2019,7,19,,6,29,19,2759415
2019-07-20,2019,7,20,,7,29,20,7506555
2019-07-21,2019,7,21,,1,30,21,262475
2019-07-22,2019,7,22,,2,30,22,41859406
2019-07-23,2019,7,23,,3,30,23,416343725
2019-07-24,2019,7,24,,4,30,24,22344933
2019-07-25,2019,7,25,,5,30,25,13560488
2019-07-26,2019,7,26,,6,30,26,29917853
